qa_file,question,gold_answer,generated_answer,model_used,out_of_domain,retrieval_query,semantic_similarity,rouge_l,groundedness,retrieved_sources,status
gv5hDK2YQfA_QA.csv,ماذا ورد في هذا الموضع من النص؟,- هرم.,"في هذا السياق، وردت الجملة التالية: ""لو فيه مواطن، لمجرد إن بشرته غامقة، مش قادر ياكل في مطعم، أو يبعت لولاده لأحسن مدرسة ممكنة، مين فينا يقبل يكون مكان هذا المُواطن؟""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.0,0.0,0.2723356599464021,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
gv5hDK2YQfA_QA.csv,ما الجملة المذكورة في هذا السياق؟,السلام عليكم ورحمة الله وبركاته،,"في هذا السياق، الجملة المذكورة هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.08730811259814666,0.0,0.37561210284952135,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
gv5hDK2YQfA_QA.csv,كيف صيغت العبارة هنا؟,"من برنامج ""الدحّيح""!","في هذا السياق، العبارة الصيغت هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.0,0.0,0.29473726511195925,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
gv5hDK2YQfA_QA.csv,ما الذي قيل في هذا الجزء؟,تبقى ليلة سعيدة في حياته،,"في هذا السياق، قيل: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.027049080395965527,0.0,0.12869691986758913,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
gv5hDK2YQfA_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,بتتعب وبتتوفى بسبب مضاعفات الولادة.,"في هذا السياق، النص الحرفي المذكور هو: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.021950724838825767,0.0,0.31369633478842857,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
IxsJEffQAZA_QA.csv,في أي شهر وسنة تدور الأحداث؟,احنا دلوقتي، يا عزيزي، في يوليو 2011.,لا توجد معلومات كافية في الحلقات المختارة للإجابة على هذا السؤال.,,True,في أي شهر وسنة تدور الأحداث؟,0.015153109580684096,0.0,0.10833869703522225,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 107, 'score': 0.3273451328277588}, {'episode': 'كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟  الدحيح', 'chunk_id': 62, 'score': 0.3420592248439789}, {'episode': 'كيف تحولت روسيا إلى إمبراطورية؟  الدحيح', 'chunk_id': 74, 'score': 0.34396740794181824}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 83, 'score': 0.34532713890075684}]",success
IxsJEffQAZA_QA.csv,ما اسم الطائرة المذكورة؟,أقدم لحضرتك فخر الطيران الأمريكي الـF-35.,"في هذا السياق، الطائرة المذكورة هي: الـF-35I ""إسرائيل""، وبالنسبة للنسخة اللي أنا بأتكلم عليها، هي الـI.",llama-3.1-8b-instant,False,ما اسم الطائرة المذكورة؟,0.1321461379068133,0.4,0.32397801255339537,"[{'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 71, 'score': 0.2769228219985962}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 70, 'score': 0.2878357172012329}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 8, 'score': 0.2968313694000244}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 72, 'score': 0.3029686510562897}]",success
IxsJEffQAZA_QA.csv,في أي ولاية جرت التجربة؟,"في ولاية ""تكساس"".",لا توجد معلومات كافية في الحلقات المختارة للإجابة على هذا السؤال.,,True,في أي ولاية جرت التجربة؟,0.02954895330149884,0.0,0.12551697129390216,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 21, 'score': 0.3624747097492218}, {'episode': 'الأخطبوط  الدحيح', 'chunk_id': 73, 'score': 0.3670346140861511}, {'episode': 'منابع النيل  الدحيح', 'chunk_id': 36, 'score': 0.3698025941848755}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 4, 'score': 0.3701775074005127}]",success
IxsJEffQAZA_QA.csv,ما اسم الشركة المصنعة؟,"اسمها ""لوكهيد مارتن"".","في هذا السياق، الشركة المصنعة هي: ""نورثروب جرومان"".",llama-3.1-8b-instant,False,ما اسم الشركة المصنعة؟,0.020992046021368397,0.0,0.14866687133539316,"[{'episode': 'كيف تنقل جبل وزنه 30 طن قبل أن يغرق؟  الدحيح', 'chunk_id': 48, 'score': 0.30896666646003723}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 61, 'score': 0.31642240285873413}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 46, 'score': 0.3277142643928528}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 3, 'score': 0.32869434356689453}]",success
IxsJEffQAZA_QA.csv,لماذا كان المقدم متحمسًا؟,لأنه هيجرب الطيارة اللي هتغيّر العالم بشكل غير عادي.,"لماذا كان المقدم متحمسًا؟

في هذا السياق، لم يذكر المقدم لماذا كان متحمسًا، ولكن في الحلقات المختارة، لم يكن هناك ذكر للمقدم المتحمس.",llama-3.1-8b-instant,False,لماذا كان المقدم متحمسًا؟,0.057020448181087625,0.0,0.11494544627126924,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 25, 'score': 0.3100992441177368}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 25, 'score': 0.31681787967681885}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 45, 'score': 0.3175804913043976}, {'episode': 'الأخطبوط  الدحيح', 'chunk_id': 38, 'score': 0.32002314925193787}]",success
IxsJEffQAZA_QA.csv,ما سبب صعوبة إسقاط الطائرة؟,الطيارة صعب جدًا الرادار يلقطها.,لا توجد معلومات كافية في الحلقات المختارة للإجابة على هذا السؤال.,,True,ما سبب صعوبة إسقاط الطائرة؟,0.047878015216806305,0.0,0.16275256460200327,"[{'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 52, 'score': 0.32892394065856934}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 72, 'score': 0.3328113257884979}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 71, 'score': 0.3359251022338867}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 26, 'score': 0.3388107419013977}]",success
IxsJEffQAZA_QA.csv,كم عدد اللغات في النظام؟,هي فيها 7 لغات.,في هذا السياق، النظام بتاعها فيها 7 لغات.,llama-3.1-8b-instant,False,كم عدد اللغات في النظام؟,0.38302190403725517,1.0,0.18859094035175517,"[{'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 2, 'score': 0.26389309763908386}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 54, 'score': 0.3129887282848358}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 35, 'score': 0.3148545026779175}, {'episode': 'كيف تحولت روسيا إلى إمبراطورية؟  الدحيح', 'chunk_id': 27, 'score': 0.31905877590179443}]",success
IxsJEffQAZA_QA.csv,ما اسم المقدم؟,"المقدم ""إيريك سميث"".","في هذا السياق، المقدم هو: ""أبو حميد"".",llama-3.1-8b-instant,False,ما اسم المقدم؟,0.17576949430633482,0.0,0.09714641761301784,"[{'episode': 'كيف تحولت روسيا إلى إمبراطورية؟  الدحيح', 'chunk_id': 14, 'score': 0.32113003730773926}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 3, 'score': 0.3213919699192047}, {'episode': 'كيف تحولت روسيا إلى إمبراطورية؟  الدحيح', 'chunk_id': 118, 'score': 0.32669806480407715}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 56, 'score': 0.32731950283050537}]",success
IxsJEffQAZA_QA.csv,أين كان يقف المقدم؟,"وهو واقف في Hangar واسع في ولاية ""تكساس"".",لا توجد معلومات كافية في الحلقات المختارة للإجابة على هذا السؤال.,,True,أين كان يقف المقدم؟,0.03381223658312754,0.0,0.14482120081287456,"[{'episode': 'منابع النيل  الدحيح', 'chunk_id': 38, 'score': 0.338539719581604}, {'episode': 'منابع النيل  الدحيح', 'chunk_id': 94, 'score': 0.34145447611808777}, {'episode': 'منابع النيل  الدحيح', 'chunk_id': 19, 'score': 0.34219667315483093}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 38, 'score': 0.3422101140022278}]",success
IxsJEffQAZA_QA.csv,ماذا قيل عن التكنولوجيا؟,التكنولوجيا اللي فيها سابقة بسنين ضوئية.,"في هذا السياق، قالوا إن التكنولوجيا فيها ""سابقة بسنين ضوئية"".",llama-3.1-8b-instant,False,ماذا قيل عن التكنولوجيا؟,0.5242557384708804,0.0,0.1594874329285784,"[{'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 0, 'score': 0.2998877763748169}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 45, 'score': 0.30742043256759644}, {'episode': 'أعظم طائرة حربية  الدحيح', 'chunk_id': 78, 'score': 0.30888551473617554}, {'episode': 'مصير الأرض و الشمس و كل شيء  الدحيح', 'chunk_id': 34, 'score': 0.30988797545433044}]",success
MOEwXtL2DQ4_QA.csv,ماذا ورد في هذا الموضع من النص؟,الوضع بقى معقد جدًا بشكل استثنائي،,"في هذا الموضع من النص، وردت كلمات ""نحن نواجه قضية قديمة قِدَم الكتب المقدسة، وواضحة وضوح الدستور.""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.03453579635429354,0.0,0.2549437089224083,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
MOEwXtL2DQ4_QA.csv,ما الجملة المذكورة في هذا السياق؟,ما حدش محتاج يتحرك.,"في هذا السياق، الجملة المذكورة هي: ""انتي ترجعي المطبخ!""",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.0,0.0,0.2146228447586063,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
MOEwXtL2DQ4_QA.csv,كيف صيغت العبارة هنا؟,- كل حاجة بتيجي لحد البيت،,"في هذا السياق، قال ""النعمان"" لاخوه ""عُدي"": ""أخوك، للأسف، اتعدم امبارح!""",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.00613754518508106,0.0,0.2046287679720822,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
MOEwXtL2DQ4_QA.csv,ما الذي قيل في هذا الجزء؟,ويقوم يشوف رزقه؟,"في هذا الجزء، قيل: ""أنا فيه ظابط جوازات، بيقف يقوللي: 'انت يا أستاذ، طلّعت فيزا (حلوان)؟!'"".",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.006467159885394132,0.0,0.1476421890885836,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
MOEwXtL2DQ4_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,على الـFaceTime،,"في هذا السياق، النص الحرفي المذكور هو: ""نفسي أنتمي لطائفة، في النهاية، هتتسبب في موتي!""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.0280381202882583,0.0,0.22786019460990617,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
MOEwXtL2DQ4_QA.csv,ماذا ورد في هذا الموضع من النص؟,عشان نقدر نقعد في حتة.,"في هذا السياق، وردت الجملة التالية: ""لو فيه مواطن، لمجرد إن بشرته غامقة، مش قادر ياكل في مطعم، أو يبعت لولاده لأحسن مدرسة ممكنة، مين فينا يقبل يكون مكان هذا المُواطن؟""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.04339765762645078,0.0,0.2723356599464021,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
MOEwXtL2DQ4_QA.csv,ما الجملة المذكورة في هذا السياق؟,الإنسان عشان يطلّع عضلات، ممكن ياخد حبوب،,"في هذا السياق، الجملة المذكورة هي: ""انتي ترجعي المطبخ!""",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.019818157678527532,0.0,0.2146228447586063,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
MOEwXtL2DQ4_QA.csv,كيف صيغت العبارة هنا؟,وسيب الزفت اللي في إيدك!,"في هذا السياق، العبارة الصيغت هي: ""ازاي؟! أنا كنت لسة معاه الصبح!""",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.07246531091393311,0.0,0.1565004002530879,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
MOEwXtL2DQ4_QA.csv,ما الذي قيل في هذا الجزء؟,السلام عليكم ورحمة الله وبركاته،,"في هذا السياق، قيل: ""أنا فيه ظابط جوازات، بيقف يقولّي: 'انت يا أستاذ، طلّعت فيزا (حلوان)؟!'""

(من الجزء 1 من السياق)",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.03876947723113528,0.0,0.16496050938839257,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
MOEwXtL2DQ4_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,"من برنامج ""الدحّيح""!","في هذا السياق، النص الحرفي المذكور هو:
""إن ""أمريكا"" كانت في حالة ذهول، 2164.722: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، 2169.402: ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.0,0.0,0.33704074236399356,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
nc8oJTETqoI_QA.csv,ماذا ورد في هذا الموضع من النص؟,دي كل الاحداثيات اللي معانا وملخص للبعثه,"في هذا السياق، ورد: ""لو فيه مواطن، لمجرد إن بشرته غامقة، مش قادر ياكل في مطعم، أو يبعت لولاده لأحسن مدرسة ممكنة، مين فينا يقبل يكون مكان هذا المُواطن؟""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.019068176440963272,0.0,0.23515876075009431,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
nc8oJTETqoI_QA.csv,ما الجملة المذكورة في هذا السياق؟,اكتشفته قبل ما تيجي لا لا البعثه,"في هذا السياق، الجملة المذكورة هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.02861742502069932,0.0,0.37561210284952135,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
nc8oJTETqoI_QA.csv,كيف صيغت العبارة هنا؟,[موسيقى] الاستكشافيه اللي قدامي دي بايظه,"في هذا السياق، العبارة المذكورة هي: ""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.05286249645623684,0.0,0.2936087674549953,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
nc8oJTETqoI_QA.csv,ما الذي قيل في هذا الجزء؟,خالص المؤن مضروبه والاتجاهات بايظه انا,"في هذا السياق، قيل: ""أنا فيه ظابط جوازات، بيقف يقولّي: 'انت يا أستاذ، طلّعت فيزا (حلوان)؟!'""

(من الجزء 1 من السياق)",llama-3.1-8b-instant,False,ما الذي قيل في هذا الجزء؟,0.014202694163307139,0.0,0.16496050938839257,"[{'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 62, 'score': 0.26749980449676514}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.2690000534057617}, {'episode': 'تاج محل  الدحيح', 'chunk_id': 0, 'score': 0.2694195806980133}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 7, 'score': 0.26965808868408203}]",success
nc8oJTETqoI_QA.csv,ما النص الحرفي المذكور في هذه الفقرة؟,عايز اعرف مين المستكشف الحمار اللي كان,"في هذا السياق، النص الحرفي المذكور هو:
""إن ""أمريكا"" كانت في حالة ذهول، 2164.722: ""أٌقوى شخص في العالم بيتم قتله أمامنا، قُدّام عينينا، 2169.402: ودلوقتي، بيتم القبض على هذا القاتل.""",llama-3.1-8b-instant,False,ما النص الحرفي المذكور في هذه الفقرة؟ الموضوع هو كيف تسيطر على عقول البشر؟  الدحيح,0.08051125167826553,0.0,0.33704074236399356,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 93, 'score': 0.24463826417922974}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 19, 'score': 0.2629140019416809}, {'episode': 'هل Citizen Kane أفضل فيلم في التاريخ؟  الدحيح', 'chunk_id': 42, 'score': 0.266182541847229}, {'episode': 'كيف تسيطر على عقول البشر؟  الدحيح', 'chunk_id': 9, 'score': 0.2697134017944336}]",success
nc8oJTETqoI_QA.csv,ماذا ورد في هذا الموضع من النص؟,شغال قبلي,"في هذا السياق، ورد: ""لو فيه مواطن، لمجرد إن بشرته غامقة، مش قادر ياكل في مطعم، أو يبعت لولاده لأحسن مدرسة ممكنة، مين فينا يقبل يكون مكان هذا المُواطن؟""",llama-3.1-8b-instant,False,ماذا ورد في هذا الموضع من النص؟,0.00676898731336224,0.0,0.23515876075009431,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 54, 'score': 0.27920249104499817}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.2808418869972229}, {'episode': 'فيزياء و فلسفة الحركة  الدحيح', 'chunk_id': 16, 'score': 0.2833890914916992}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 55, 'score': 0.2910958230495453}]",success
nc8oJTETqoI_QA.csv,ما الجملة المذكورة في هذا السياق؟,>> الجنرال ارثر الله يرحمه قبل ما التمساح,"في هذا السياق، الجملة المذكورة هي:
""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""",llama-3.1-8b-instant,False,ما الجملة المذكورة في هذا السياق؟,0.08940677198353783,0.0,0.37561210284952135,"[{'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2818002998828888}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 11, 'score': 0.28180888295173645}, {'episode': 'الساموراي  الدحيح', 'chunk_id': 2, 'score': 0.28804999589920044}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 65, 'score': 0.2968648076057434}]",success
nc8oJTETqoI_QA.csv,كيف صيغت العبارة هنا؟,يعمله بوفتيك,"في هذا السياق، العبارة المذكورة هي:
""ما انت، بسم الله، ما شاء الله، كنت جندي في الـ(مارينز)، وبعدين، رحُت (الاتحاد السوفييتي) قعدتلك شوية، وبعدين، راجع مع مراتك السوفييتية، وعمّال كل شوية روسي يخُشّلك، وروسي يطلعلك، في ""أمريكا""، إيه بقى؟ إيه؟! بتعملوا إيه يعني؟!""

(من الجزء 4 من السياق)",llama-3.1-8b-instant,False,كيف صيغت العبارة هنا؟,0.006680600323627569,0.0,0.290798392902418,"[{'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 58, 'score': 0.2654470205307007}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 106, 'score': 0.27148860692977905}, {'episode': 'معركة ذي قار  الدحيح', 'chunk_id': 71, 'score': 0.272010862827301}, {'episode': 'جون كينيدي  الدحيح', 'chunk_id': 73, 'score': 0.2724747061729431}]",success
